,match_id,bigmatchflag
700,19900708-M-Wimbledon-F-Boris_Becker-Stefan_Edberg,True
701,19900707-M-Wimbledon-SF-Stefan_Edberg-Ivan_Lendl,True
702,19900706-M-Wimbledon-SF-Boris_Becker-Goran_Ivanisevic,True
703,19900610-M-Roland_Garros-F-Andres_Gomez-Andre_Agassi,True
704,19900609-M-Roland_Garros-SF-Andres_Gomez-Thomas_Muster,True
705,19900609-M-Roland_Garros-SF-Andre_Agassi-Jonas_Svensson,True
706,19900513-M-Hamburg_Masters-F-Juan_Aguilera-Boris_Becker,True
707,19900429-M-Monte_Carlo_Masters-F-Andrei_Chesnokov-Thomas_Muster,True
708,19900325-M-Miami_Masters-F-Andre_Agassi-Stefan_Edberg,True
709,19900311-M-Indian_Wells_Masters-F-Andre_Agassi-Stefan_Edberg,True
710,19900203-M-Australian_Open-SF-Yannick_Noah-Ivan_Lendl,True
711,19900127-M-Australian_Open-SF-Mats_Wilander-Stefan_Edberg,True
712,19892701-M-Australian_Open-SF-Thomas_Muster-Ivan_Lendl,True
713,19891217-M-Davis_Cup_World_Group_F-RR-Stefan_Edberg-Boris_Becker,True
714,19891203-M-Tour_Finals-F-Stefan_Edberg-Boris_Becker,True
715,19891105-M-Paris_Masters-F-Stefan_Edberg-Boris_Becker,True
716,19891008-M-Basel-F-Jim_Courier-Stefan_Edberg,True
717,19890910-M-US_Open-F-Boris_Becker-Ivan_Lendl,True
718,19890909-M-US_Open-SF-Boris_Becker-Aaron_Krickstein,True
719,19890909-M-US_Open-SF-Andre_Agassi-Ivan_Lendl,True
720,19890905-M-US_Open-R16-Jimmy_Connors-Stefan_Edberg,True
721,19890709-M-Wimbledon-F-Boris_Becker-Stefan_Edberg,True
722,19890708-M-Wimbledon-SF-Ivan_Lendl-Boris_Becker,True
723,19890701-M-Wimbledon-SF-Stefan_Edberg-John_Mcenroe,True
724,19890611-M-Roland_Garros-F-Michael_Chang-Stefan_Edberg,True
725,19890609-M-Roland_Garros-SF-Stefan_Edberg-Boris_Becker,True
726,19890609-M-Roland_Garros-SF-Michael_Chang-Andrei_Chesnokov,True
727,19890129-M-Australian_Open-F-Ivan_Lendl-Miroslav_Mecir,True
728,19881216-M-Davis_Cup_World_Group_F-RR-Stefan_Edberg-Boris_Becker,True
729,19881202-M-Masters_Cup-F-Boris_Becker-Ivan_Lendl,True
730,19880911-M-US_Open-F-Mats_Wilander-Ivan_Lendl,True
731,19880910-M-US_Open-SF-Andre_Agassi-Ivan_Lendl,True
732,19880704-M-Wimbledon-F-Stefan_Edberg-Boris_Becker,True
733,19880702-M-Wimbledon-SF-Stefan_Edberg-Miroslav_Mecir,True
734,19880701-M-Wimbledon-SF-Boris_Becker-Ivan_Lendl,True
735,19880605-M-Roland_Garros-F-Mats_Wilander-Henri_Leconte,True
736,19880604-M-Roland_Garros-SF-Mats_Wilander-Andre_Agassi,True
737,19880604-M-Roland_Garros-SF-Jonas_Svensson-Henri_Leconte,True
738,19880403-M-Dallas_WCT-F-Stefan_Edberg-Boris_Becker,True
739,19880124-M-Australian_Open-F-Pat_Cash-Mats_Wilander,True
740,19880123-M-Australian_Open-SF-Stefan_Edberg-Mats_Wilander,True
741,19880122-M-Australian_Open-SF-Pat_Cash-Ivan_Lendl,True
742,19871206-M-Tour_Finals-F-Mats_Wilander-Ivan_Lendl,True
743,19871206-M-Masters-F-Mats_Wilander-Ivan_Lendl,True
744,19871108-M-Stockholm-F-Jonas_Svensson-Stefan_Edberg,True
745,19870914-M-US_Open-F-Ivan_Lendl-Mats_Wilander,True
746,19870912-M-US_Open-SF-Stefan_Edberg-Mats_Wilander,True
747,19870912-M-US_Open-SF-Jimmy_Connors-Ivan_Lendl,True
748,19870906-M-US_Open-R32-Stefan_Edberg-Kelly_Evernden,True
749,19870905-M-US_Open-R32-John_Mcenroe-Slobodan_Zivojinovic,True
750,19870901-M-US_Open-QF-John_Mcenroe-Ivan_Lendl,True
751,19870705-M-Wimbledon-F-Pat_Cash-Ivan_Lendl,True
752,19870704-M-Wimbledon-SF-Stefan_Edberg-Ivan_Lendl,True
753,19870704-M-Wimbledon-SF-Pat_Cash-Jimmy_Connors,True
754,19870607-M-Roland_Garros-F-Mats_Wilander-Ivan_Lendl,True
755,19870222-M-Indian_Wells-F-Stefan_Edberg-Boris_Becker,True
756,19870125-M-Australian_Open-F-Stefan_Edberg-Pat_Cash,True
757,19870123-M-Australian_Open-SF-Wally_Masur-Stefan_Edberg,True
758,19870123-M-Australian_Open-SF-Pat_Cash-Ivan_Lendl,True
759,19861207-M-Tour_Finals-F-Boris_Becker-Ivan_Lendl,True
760,19861207-M-Masters-F-Boris_Becker-Ivan_Lendl,True
761,19861109-M-Stockholm-F-Mats_Wilander-Stefan_Edberg,True
762,19860907-M-US_Open-F-Miroslav_Mecir-Ivan_Lendl,True
763,19860906-M-US_Open-SF-Stefan_Edberg-Ivan_Lendl,True
764,19860706-M-Wimbledon-F-Boris_Becker-Ivan_Lendl,True
765,19860704-M-Wimbledon-SF-Henri_Leconte-Boris_Becker,True
766,19860608-M-Roland_Garros-F-Mikael_Pernfors-Ivan_Lendl,True
767,19860114-M-Tour_Finals-F-Boris_Becker-Ivan_Lendl,True
768,19860114-M-Masters-F-Boris_Becker-Ivan_Lendl,True
769,19851222-M-Davis_Cup_World_Group_F-RR-Boris_Becker-Stefan_Edberg,True
770,19851208-M-Australian_Open-F-Stefan_Edberg-Mats_Wilander,True
771,19851207-M-Australian_Open-SF-Stefan_Edberg-Ivan_Lendl,True
772,19850908-M-US_Open-F-John_Mcenroe-Ivan_Lendl,True
773,19850907-M-US_Open-SF-Mats_Wilander-John_Mcenroe,True
774,19850907-M-US_Open-SF-Ivan_Lendl-Jimmy_Connors,True
775,19850907-M-Roland_Garros-SF-John_Mcenroe-Mats_Wilander,True
776,19850707-M-Wimbledon-F-Boris_Becker-Kevin_Curren,True
777,19850705-M-Wimbledon-SF-Kevin_Curren-Jimmy_Connors,True
778,19850609-M-Roland_Garros-F-Mats_Wilander-Ivan_Lendl,True
779,19850108-M-Tour_Finals-F-Ivan_Lendl-John_Mcenroe,True
780,19841209-M-Australian_Open-F-Mats_Wilander-Kevin_Curren,True
781,19840909-M-US_Open-F-John_Mcenroe-Ivan_Lendl,True
782,19840908-M-US_Open-SF-Pat_Cash-Ivan_Lendl,True
783,19840908-M-US_Open-SF-John_Mcenroe-Jimmy_Connors,True
784,19840708-M-Wimbledon-F-John_Mcenroe-Jimmy_Connors,True
785,19840706-M-Wimbledon-SF-Pat_Cash-John_Mcenroe,True
786,19840610-M-Roland_Garros-F-John_Mcenroe-Ivan_Lendl,True
787,19840608-M-Roland_Garros-SF-Mats_Wilander-Ivan_Lendl,True
788,19840608-M-Roland_Garros-SF-John_Mcenroe-Jimmy_Connors,True
789,19840115-M-Tour_Finals-F-John_Mcenroe-Ivan_Lendl,True
790,19840115-M-Masters-F-John_Mcenroe-Ivan_Lendl,True
791,19831211-M-Australian_Open-F-Mats_Wilander-Ivan_Lendl,True
792,19830911-M-US_Open-F-Jimmy_Connors-Ivan_Lendl,True
793,19830909-M-US_Open-SF-Jimmy_Connors-Bill_Scanlon,True
794,19830703-M-Wimbledon-F-Chris_Lewis-John_Mcenroe,True
795,19830701-M-Wimbledon-SF-John_Mcenroe-Ivan_Lendl,True
796,19830605-M-Roland_Garros-F-Mats_Wilander-Yannick_Noah,True
797,19830603-M-Roland_Garros-SF-Yannick_Noah-Christophe_Roger_Vasselin,True
798,19821213-M-Australian_Open-F-Steve_Denton-Johan_Kriek,True
799,19820912-M-US_Open-F-Jimmy_Connors-Ivan_Lendl,True
800,19820911-M-US_Open-SF-John_Mcenroe-Ivan_Lendl,True
801,19820704-M-Wimbledon-F-John_Mcenroe-Jimmy_Connors,True
802,19820606-M-Roland_Garros-F-Guillermo_Vilas-Mats_Wilander,True
803,19810913-M-US_Open-F-John_Mcenroe-Bjorn_Borg,True
804,19810912-M-US_Open-SF-Jimmy_Connors-Bjorn_Borg,True
805,19810911-M-US_Open-SF-Vitas_Gerulaitis-John_Mcenroe,True
806,19810704-M-Wimbledon-F-John_Mcenroe-Bjorn_Borg,True
807,19810703-M-Wimbledon-SF-Bjorn_Borg-Jimmy_Connors,True
808,19810607-M-Roland_Garros-F-Bjorn_Borg-Ivan_Lendl,True
809,19810118-M-Tour_Finals-F-Ivan_Lendl-Bjorn_Borg,True
810,19810118-M-Masters-F-Ivan_Lendl-Bjorn_Borg,True
811,19810104-M-Australian_Open-F-Kim_Warwick-Brian_Teacher,True
812,19800907-M-US_Open-F-John_Mcenroe-Bjorn_Borg,True
813,19800906-M-US_Open-SF-John_Mcenroe-Jimmy_Connors,True
814,19800906-M-US_Open-SF-Johan_Kriek-Bjorn_Borg,True
815,19800705-M-Wimbledon-SF-Brian_Gottfried-Bjorn_Borg,True
816,19800705-M-Wimbledon-F-John_Mcenroe-Bjorn_Borg,True
817,19800608-M-Roland_Garros-F-Vitas_Gerulaitis-Bjorn_Borg,True
818,19780611-M-Roland_Garros-F-Bjorn_Borg-Guillermo_Vilas,True
819,19751219-M-Davis_Cup_World_Group_F-RR-Bjorn_Borg-Jiri_Hrebec,True
820,19750101-M-Australian_Open-F-Jimmy_Connors-John_Newcombe,True
821,19740714-M-Bastad-F-Bjorn_Borg-Adriano_Panatta,True
822,19700704-M-Wimbledon-F-John_Newcombe-Ken_Rosewall,True
